village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
C10,6,13.07.19,15:56:00,CBL,E,1,M,F,C,C,V,V,5000,P,J,M,S,5
C10,6,13.07.19,15:56:00,ATH,ED,1,M,NA,C,C,V,M,NA,P,J,R,S,5
C10,6,14.07.19,07:35:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,FF,N,0.1
C10,6,14.07.19,07:53:00,PCM,E,1,M,M,C,C,V,M,NA,NA,N,FF,N,0.03
C10,6,14.07.19,16:02:00,CIV,E,1,M,M,C,C,V,M,NA,C,J,FF,S,0.5
C10,6,16.07.19,07:41:00,CPO,E,1,R,F,C,C,V,V,4000,F,J,FO,N,2
C10,6,16.07.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,R,N,2
C10,6,17.07.19,15:51:00,RAT,E,1,M,M,C,C,V,M,NA,P,J,P,S,0.5
C10,6,19.07.19,07:23:00,CBA,E,1,R,M,C,C,V,V,15000,F,N,FO,N,8
C10,6,19.07.19,07:23:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,R,N,8
C10,6,19.07.19,07:23:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,8
C10,6,19.07.19,07:23:00,PCM,E,1,R,F,C,C,V,M,NA,M,N,FO,N,8
C10,6,21.07.19,15:56:00,HER,G,2,M,NA,C,C,V,M,NA,C,J,P,N,0.5
C10,6,23.07.19,07:22:00,PCM,E,1,R,F,C,C,V,V,4000,M,N,FO,S,4
C10,6,23.07.19,15:55:00,PIN,MR,11,M,NA,C,C,V,M,NA,P,J,FF,N,2
C10,6,23.07.19,15:55:00,PIN,T,1,M,NA,C,C,V,M,NA,P,J,FF,N,2
C10,6,23.07.19,16:11:00,HER,E,1,M,F,C,C,V,M,NA,C,J,FF,S,0.5
C10,6,25.07.19,07:49:00,NAN,E,1,R,M,C,C,V,V,5000,F,N,FF,N,5
C10,6,25.07.19,07:54:00,HER,E,1,M,M,C,C,V,M,NA,C,J,P,S,0.5
E7,6,08.07.19,07:33:00,CMN,MR,36,M,NA,C,C,V,M,NA,P,N,NA,NA,NA
E7,6,08.07.19,07:33:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,08.07.19,15:51:00,PCM,E,1,M,M,C,C,V,M,NA,P,J,P,S,0.05
E7,6,10.07.19,07:39:00,CBL,MI,1,M,NA,A,A,V,M,5000,F,NA,NA,NA,NA
E7,6,10.07.19,16:24:00,CRN,E,1,M,F,C,C,V,M,NA,M,N,R,S,3
E7,6,10.07.19,16:38:00,CMN,MR,10,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E7,6,10.07.19,16:53:00,CBL,G,3,M,NA,C,C,V,M,NA,F,N,FO,S,12
E7,6,10.07.19,16:53:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,FO,S,12
E7,6,13.07.19,07:33:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,13.07.19,08:21:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,NA,NA,NA
E7,6,13.07.19,16:10:00,HER,MR,40,M,NA,C,C,V,M,NA,P,J,P,N,0.05
E7,6,13.07.19,16:10:00,HER,T,1,M,NA,C,C,V,M,NA,P,J,P,N,0.05
E7,6,13.07.19,16:35:00,CMN,T,1,M,NA,C,C,V,M,NA,P,J,NA,NA,NA
E7,6,16.07.19,08:02:00,CMN,G,1,R,NA,C,C,V,V,2500,NA,NA,NA,NA,NA
E7,6,16.07.19,08:09:00,CMN,GF,3,M,NA,C,C,V,M,NA,P,NA,NA,NA,NA
E7,6,16.07.19,08:09:00,CMN,MRF,6,M,NA,C,C,V,M,NA,P,NA,NA,NA,NA
E7,6,16.07.19,16:08:00,CBL,E,1,M,F,A,A,V,M,5000,F,N,NA,NA,NA
E7,6,16.07.19,16:08:00,CFN,T,1,M,NA,A,A,V,M,6000,F,N,NA,NA,NA
E7,6,16.07.19,16:08:00,CFN,G,4,M,NA,A,A,V,M,6000,F,N,NA,NA,NA
E7,6,16.07.19,16:17:00,PLQ,E,1,R,F,C,C,V,V,2500,P,J,P,S,0.04
E7,6,16.07.19,16:54:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,15
E7,6,20.07.19,07:56:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,1
E7,6,20.07.19,07:56:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,1
E7,6,20.07.19,07:56:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,1
E7,6,20.07.19,07:56:00,ATH,E,1,R,M,C,C,V,V,5000,F,N,FO,N,1
E7,6,20.07.19,08:25:00,HOC,E,1,M,F,C,C,V,M,NA,F,J,FO,S,2
E7,6,21.07.19,16:07:00,CPE,E,1,R,F,C,C,V,V,10000,F,N,FO,S,10
E7,6,21.07.19,16:14:00,CBL,G,3,M,NA,A,A,V,M,5000,F,NA,NA,NA,NA
E7,6,21.07.19,16:14:00,CBL,MR,26,M,NA,A,A,V,M,5000,F,NA,NA,NA,NA
E7,6,21.07.19,16:14:00,CBL,T,1,M,NA,A,A,V,M,5000,F,NA,NA,NA,NA
E7,6,21.07.19,16:21:00,CBA,E,1,M,M,A,A,V,M,15000,F,NA,NA,NA,NA
E7,6,21.07.19,17:03:00,CFN,T,1,M,NA,D,D,V,M,NA,F,NA,NA,NA,NA
E7,6,22.07.19,07:24:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,0.5
E7,6,22.07.19,07:52:00,CBA,E,1,M,M,C,C,V,V,10000,F,N,FO,N,1
E7,6,22.07.19,07:52:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,1
E7,6,22.07.19,07:52:00,CBL,G,4,M,NA,C,C,V,M,NA,F,N,FO,N,1
E7,6,22.07.19,07:52:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,FO,N,1
E7,6,22.07.19,08:07:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,5
E7,6,22.07.19,08:07:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,5
E7,6,22.07.19,08:07:00,CBL,G,3,M,NA,C,C,V,M,NA,F,N,FF,S,5
E7,6,22.07.19,08:07:00,CBL,MR,3,M,NA,C,C,V,M,NA,F,N,FF,S,5
E7,6,22.07.19,08:07:00,CBA,E,1,R,M,C,C,V,V,8000,F,N,FF,S,5
E7,6,22.07.19,08:07:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,5
E7,6,22.07.19,15:55:00,CBL,G,1,M,NA,D,D,V,M,NA,F,N,FO,S,4
E7,6,22.07.19,15:58:00,CPE,E,1,R,M,C,C,V,V,10000,F,N,NA,S,4
E7,6,22.07.19,16:08:00,CMN,MR,87,M,NA,C,C,V,V,100,F,NA,NA,NA,NA
E7,6,22.07.19,16:22:00,CFN,T,1,M,NA,C,C,V,M,NA,F,N,R,S,3
E7,6,22.07.19,16:22:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,FF,S,3
E7,6,22.07.19,16:22:00,CFN,P,1,M,NA,C,C,V,M,NA,F,N,R,S,3
E7,6,22.07.19,16:55:00,POT,MR,3,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
E7,6,22.07.19,17:14:00,CBL,G,1,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
E7,6,22.07.19,17:14:00,CBL,MR,7,M,NA,D,D,V,M,NA,P,J,NA,NA,NA
E7,6,22.07.19,17:17:00,CBL,MR,19,M,NA,C,C,V,M,NA,P,J,NA,NA,NA
E7,6,23.07.19,07:28:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,S,5
E7,6,23.07.19,07:28:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,5
E7,6,23.07.19,07:28:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,5
E7,6,23.07.19,07:28:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,R,S,5
E7,6,23.07.19,07:28:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,4
E7,6,23.07.19,07:28:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,4
E7,6,23.07.19,07:28:00,CRN,E,1,M,F,C,C,V,M,NA,M,N,R,S,4
E7,6,23.07.19,07:54:00,CHV,E,1,M,M,C,C,V,M,NA,F,N,R,S,3
E7,6,23.07.19,07:54:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,3
E7,6,23.07.19,08:26:00,MST,E,1,M,F,C,C,V,M,NA,F,J,FO,S,2
E7,6,25.07.19,08:24:00,CBL,E,1,M,F,A,A,V,M,5000,F,N,NA,NA,NA
E7,6,25.07.19,08:30:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,25.07.19,08:30:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,25.07.19,16:02:00,CMN,T,1,M,NA,C,C,V,M,NA,F,N,FO,S,3
E7,6,25.07.19,16:15:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,25.07.19,16:15:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,25.07.19,16:15:00,PLQ,E,1,R,F,C,C,V,V,2500,F,N,NA,NA,NA
E7,6,25.07.19,16:42:00,CMN,T,1,M,NA,C,C,V,M,NA,P,J,NA,NA,NA
E7,6,25.07.19,16:59:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,NA,NA
E7,6,26.07.19,08:15:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,2
E7,6,26.07.19,08:15:00,PCM,E,1,R,F,C,C,V,V,3000,M,N,FO,S,2
E7,6,26.07.19,08:27:00,MBR,E,1,M,F,C,C,V,M,NA,P,J,P,S,0.1
E7,6,26.07.19,15:54:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,P,N,0.6
E7,6,26.07.19,15:54:00,ECU,E,1,M,M,C,C,V,M,NA,P,J,P,N,0.6
E7,6,27.07.19,08:03:00,CPE,E,1,M,F,C,C,V,V,13000,F,N,FO,S,5
E7,6,27.07.19,08:03:00,CBA,E,1,M,F,C,C,V,V,13000,F,N,FO,S,5
E7,6,27.07.19,08:08:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,2
E7,6,27.07.19,08:08:00,CPE,E,1,M,M,C,C,V,M,NA,F,N,FF,N,2
C5,6,16.07.19,16:10:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,M,S,2
C5,6,20.07.19,07:43:00,PCM,E,1,M,F,C,C,V,M,NA,F,N,FO,S,3
C5,6,20.07.19,07:43:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,3
C5,6,22.07.19,07:28:00,GEN,E,1,R,F,C,C,V,V,2000,P,J,P,N,1
C5,6,22.07.19,07:40:00,ARE,E,1,M,NA,C,C,V,M,NA,P,J,P,N,1
C5,6,23.07.19,07:26:00,CAL,E,1,M,M,C,C,V,M,NA,F,J,FO,S,NA
C5,6,23.07.19,07:21:00,MST,E,1,M,M,C,C,V,M,NA,F,J,FF,N,3
E10,6,14.07.19,07:43:00,ATH,E,1,M,F,C,C,V,M,NA,P,J,FF,N,1
E10,6,14.07.19,07:45:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,N,2
E10,6,14.07.19,07:50:00,PCM,E,1,R,F,C,C,V,V,4000,P,J,FO,N,1
E10,6,14.07.19,08:05:00,MST,E,1,R,M,C,C,V,V,5000,F,J,FO,S,3
E10,6,14.07.19,08:09:00,CBL,MR,6,M,NA,AH,A,H,M,NA,NA,NA,NA,NA,NA
E10,6,14.07.19,16:35:00,CBA,T,1,M,NA,C,C,V,M,NA,P,J,FF,S,2
E10,6,16.07.19,16:25:00,MNG,E,1,M,F,C,C,V,M,NA,P,J,FF,S,1
E10,6,17.07.19,07:26:00,HOC,G,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E10,6,19.07.19,16:21:00,CBL,P,1,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E10,6,21.07.19,07:36:00,ATH,E,1,R,F,C,C,V,V,6000,P,J,FF,N,2
E10,6,21.07.19,08:23:00,MST,E,1,M,M,C,C,V,V,5000,F,J,FO,S,2
E10,6,22.07.19,16:52:00,CBL,MR,17,M,NA,C,C,V,V,100,NA,NA,NA,NA,NA
E10,6,22.07.19,16:52:00,CBL,T,1,M,NA,C,C,V,M,NA,F,N,FF,S,2
E10,6,23.07.19,07:59:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,3
E10,6,23.07.19,08:23:00,ATH,E,1,M,M,C,C,V,V,7000,F,N,FO,S,3
E10,6,23.07.19,16:39:00,CBL,MR,15,M,NA,C,C,V,M,NA,F,N,FF,S,2
E10,6,23.07.19,16:42:00,CBL,G,2,M,NA,C,C,V,M,NA,F,N,FF,S,1
E10,6,25.07.19,07:54:00,CBL,P,1,M,NA,C,C,V,M,NA,F,N,FF,N,2
E10,6,25.07.19,08:11:00,TOR,E,1,M,F,C,C,V,M,NA,P,J,FF,S,1
E10,6,25.07.19,16:29:00,HOC,MR,2,M,NA,C,C,V,M,NA,F,J,FO,S,3
E10,6,26.07.19,16:33:00,HOC,E,1,R,F,C,C,V,V,6000,F,J,FO,S,3
E10,6,26.07.19,16:33:00,CPE,E,1,M,M,C,C,V,V,12000,F,N,FF,S,2
E10,6,26.07.19,16:42:00,CBL,E,1,R,F,C,C,V,V,5000,F,J,FO,S,3
E10,6,27.07.19,07:23:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,FF,N,1
E10,6,27.07.19,07:50:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,2
C1,6,08.07.19,07:25:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,4
C1,6,08.07.19,07:25:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,4
C1,6,08.07.19,08:08:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,NA
C1,6,08.07.19,08:08:00,CBA,E,1,M,F,C,C,V,V,15000,P,N,FF,S,NA
C1,6,08.07.19,08:08:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,NA
C1,6,08.07.19,08:08:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,NA
C1,6,08.07.19,08:08:00,CBL,E,1,M,M,C,C,V,V,4000,F,N,FF,S,NA
C1,6,08.07.19,08:08:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,S,NA
C1,6,10.07.19,07:40:00,ATH,E,1,R,M,C,C,V,V,6000,F,N,FF,S,1
C1,6,10.07.19,08:14:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,S,2
C1,6,10.07.19,08:14:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,2
C1,6,10.07.19,15:59:00,ATH,E,1,M,M,C,C,V,M,NA,P,J,R,S,4
C1,6,13.07.19,07:45:00,PCM,E,1,R,M,C,C,V,V,3000,F,N,FF,N,4
C1,6,13.07.19,07:45:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,4
C1,6,13.07.19,07:45:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,4
C1,6,13.07.19,07:45:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,5
C1,6,13.07.19,07:45:00,CMN,E,1,M,F,C,C,V,V,8000,F,N,FO,N,5
C1,6,14.07.19,07:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
C1,6,14.07.19,07:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,NA,NA
C1,6,14.07.19,16:39:00,CBA,E,1,M,F,C,C,V,V,5000,P,J,FO,S,NA
C1,6,16.07.19,08:40:00,MST,E,1,M,M,C,C,V,M,NA,F,J,FF,N,1
C1,6,16.07.19,16:38:00,CBL,MRF,12,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,6,16.07.19,17:04:00,SIT,MRF,23,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C1,6,19.07.19,07:26:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,4
C1,6,19.07.19,07:26:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,4
C1,6,19.07.19,07:26:00,NAN,E,1,M,F,C,C,V,V,5000,F,N,FF,N,1
C1,6,19.07.19,07:26:00,PCM,E,1,M,M,C,C,V,V,3000,M,N,P,N,1
C1,6,19.07.19,07:30:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,N,3
C1,6,19.07.19,07:30:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,N,3
C1,6,19.07.19,07:30:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,FF,N,3
C1,6,19.07.19,07:30:00,CBL,E,1,M,F,C,C,V,C,NA,F,N,FO,N,4
C1,6,19.07.19,08:20:00,GEN,P,1,M,NA,D,D,V,C,NA,F,NA,NA,NA,NA
C1,6,20.07.19,08:06:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,3
C1,6,20.07.19,08:06:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,S,3
C1,6,20.07.19,08:06:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,3
C1,6,20.07.19,08:06:00,ATH,E,1,M,F,C,C,V,V,4000,F,N,FF,S,4
C1,6,20.07.19,16:36:00,GEN,P,1,M,NA,C,C,V,V,5000,P,J,P,S,NA
C1,6,21.07.19,08:13:00,ATH,E,1,R,M,C,C,V,V,6000,P,J,P,N,NA
C1,6,22.07.19,07:33:00,CVB,E,1,M,M,C,C,V,V,10000,F,N,FF,N,3
C1,6,22.07.19,07:33:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,3
C1,6,22.07.19,07:33:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FF,N,3
C1,6,22.07.19,17:09:00,CBA,ED,1,M,M,C,C,V,M,NA,P,J,FO,N,4
C1,6,23.07.19,07:31:00,PCM,E,1,R,M,C,C,V,V,5000,F,N,FO,N,3
C1,6,23.07.19,07:31:00,PCM,E,1,R,M,C,C,V,V,3000,F,N,FF,N,6
C1,6,23.07.19,07:43:00,CDO,E,1,R,F,C,C,V,V,4000,P,J,P,N,1
C1,6,23.07.19,07:58:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,4
C1,6,23.07.19,07:58:00,CHV,E,1,M,M,C,C,V,V,7000,F,N,R,N,4
C1,6,23.07.19,08:09:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,N,7
C1,6,23.07.19,08:09:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FF,N,7
C1,6,23.07.19,08:09:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C1,6,23.07.19,08:09:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C1,6,23.07.19,08:09:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,5
C1,6,23.07.19,08:09:00,MST,E,1,M,M,C,C,V,V,5000,F,J,FO,N,5
C1,6,23.07.19,08:09:00,CBL,E,1,M,M,C,C,V,M,NA,F,J,FF,N,4
C1,6,23.07.19,15:55:00,CPE,E,1,M,F,C,C,V,V,12000,P,J,FF,S,2
C1,6,23.07.19,16:09:00,CBL,G,2,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
C1,6,23.07.19,16:37:00,CMN,MR,15,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C1,6,23.07.19,16:53:00,CBL,MR,11,M,NA,A,A,V,M,100,NA,NA,NA,NA,NA
C1,6,25.07.19,07:24:00,PCM,E,1,R,M,C,C,V,V,2000,F,N,FF,N,4
C1,6,25.07.19,07:24:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,6
C1,6,25.07.19,07:24:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,6
C1,6,25.07.19,07:29:00,CBL,E,1,M,M,A,A,V,M,5000,F,N,NA,NA,NA
C1,6,25.07.19,08:16:00,NAN,E,1,M,M,C,C,V,V,7000,F,N,FF,N,3
C1,6,25.07.19,08:16:00,PCM,E,1,M,F,C,C,V,V,5000,F,N,P,N,1
C1,6,25.07.19,08:16:00,ATH,E,1,M,M,C,C,V,V,6000,F,N,FO,N,7
C1,6,25.07.19,08:16:00,ATH,E,1,M,F,C,C,V,V,6000,F,N,FO,N,6
C1,6,25.07.19,08:16:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,4
C1,6,25.07.19,08:16:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,4
C1,6,25.07.19,08:16:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,4
C1,6,25.07.19,16:18:00,MNG,MR,23,M,NA,A,A,V,M,2000,P,J,NA,NA,NA
C1,6,26.07.19,07:45:00,CBL,E,1,M,F,D,D,V,M,NA,F,N,NA,NA,NA
C1,6,26.07.19,07:49:00,CBA,E,1,M,M,C,C,V,V,15000,F,N,FO,N,8
C1,6,26.07.19,08:10:00,CPE,E,1,M,F,C,C,V,V,15000,F,N,FF,N,8
C1,6,26.07.19,08:10:00,CHV,E,1,M,F,C,C,V,V,12000,F,N,R,N,8
C1,6,26.07.19,08:10:00,CRN,E,1,M,NA,C,C,V,V,8000,F,N,R,N,7
C1,6,26.07.19,08:10:00,CRN,E,1,M,NA,C,C,V,M,NA,F,N,R,N,7
C1,6,26.07.19,08:10:00,CRN,E,1,M,NA,C,C,V,M,NA,F,N,R,N,7
C1,6,26.07.19,08:10:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FF,N,7
C1,6,26.07.19,08:10:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,N,7
C1,6,26.07.19,08:10:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,6
C1,6,26.07.19,08:10:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C1,6,26.07.19,16:14:00,ATH,E,1,R,F,C,C,V,V,6000,P,J,FF,S,3
C1,6,27.07.19,16:30:00,CPE,E,1,R,F,C,C,V,V,12000,P,J,FF,N,2
E3,6,10.07.19,07:28:00,CPO,E,1,M,F,A,A,V,M,4000,F,NA,NA,NA,NA
E3,6,10.07.19,08:01:00,ATH,E,1,R,M,C,C,V,V,6000,F,N,FO,S,4
E3,6,10.07.19,08:01:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,4
E3,6,11.07.19,07:37:00,POT,MI,2,M,F,C,C,V,V,25000,P,J,FF,S,5
E3,6,11.07.19,07:37:00,CBL,E,1,M,F,C,C,V,M,NA,P,J,FF,S,5
E3,6,11.07.19,16:10:00,POT,G,2,M,NA,C,C,V,V,14000,F,J,R,S,9
E3,6,13.07.19,16:05:00,CFN,E,1,M,M,C,C,V,M,NA,P,J,M,N,3
E3,6,14.07.19,07:51:00,MST,E,1,R,F,C,C,V,V,3000,F,J,FO,N,NA
E3,6,14.07.19,16:46:00,CPE,E,1,R,F,C,C,V,V,14000,F,N,FF,S,NA
E3,6,14.07.19,16:46:00,PCM,E,1,R,M,C,C,V,V,4000,F,N,FF,S,NA
E3,6,14.07.19,16:46:00,HOC,E,1,M,F,C,C,V,M,NA,F,J,NA,S,NA
E3,6,14.07.19,16:50:00,CMN,TF,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
E3,6,14.07.19,16:50:00,CMN,PF,1,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
E3,6,16.07.19,07:40:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,P,S,1
E3,6,16.07.19,07:40:00,CBL,E,1,R,M,C,C,V,V,4000,F,N,P,S,1
E3,6,17.07.19,07:47:00,CMN,G,4,M,NA,C,C,V,M,NA,F,N,FF,S,3
E3,6,20.07.19,07:29:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,M,S,4
E3,6,20.07.19,07:29:00,CBL,E,1,R,M,C,C,V,V,4000,F,N,M,S,4
E3,6,20.07.19,07:36:00,CBA,E,1,R,F,C,C,V,V,6000,F,N,FO,S,5
E3,6,20.07.19,07:36:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,5
E3,6,21.07.19,15:57:00,POT,MI,2,M,F,C,C,V,V,35000,F,J,FO,S,6
E3,6,21.07.19,16:25:00,ATH,E,1,M,F,A,A,V,M,5000,F,NA,NA,NA,NA
E3,6,21.07.19,16:40:00,GEN,PF,1,M,NA,AH,A,H,S,NA,NA,NA,NA,NA,NA
E3,6,22.07.19,16:24:00,CBL,E,1,M,M,C,C,V,V,4000,P,J,FO,S,2
E3,6,23.07.19,07:32:00,CBA,E,1,R,M,C,C,V,V,6000,F,N,FF,N,4
E3,6,23.07.19,07:32:00,PCM,E,1,R,F,C,C,V,V,5000,F,N,FF,N,4
E3,6,23.07.19,07:32:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FF,N,4
E3,6,25.07.19,07:57:00,CBL,E,1,M,F,D,D,V,C,NA,F,NA,NA,NA,NA
E3,6,25.07.19,07:57:00,CBL,E,1,M,F,D,D,V,C,NA,F,NA,NA,NA,NA
E3,6,27.07.19,07:52:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,P,N,1
E3,6,27.07.19,08:09:00,CMN,G,4,M,NA,C,C,V,M,NA,F,N,M,S,3
E3,6,27.07.19,NA,CMN,MR,13,M,NA,C,C,V,M,NA,NA,NA,NA,NA,NA
C2,6,08.07.19,07:34:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,08.07.19,07:34:00,CBL,E,1,M,F,C,C,V,V,3000,F,N,FO,N,NA
C2,6,08.07.19,07:34:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,08.07.19,07:34:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,08.07.19,07:39:00,CFN,E,1,M,M,C,C,V,M,NA,F,N,FO,N,NA
C2,6,08.07.19,07:41:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,08.07.19,07:41:00,PLQ,E,1,R,M,C,C,V,V,2000,NA,N,FO,N,NA
C2,6,10.07.19,07:34:00,CRN,E,1,R,M,C,C,V,V,6000,M,N,R,N,2
C2,6,10.07.19,07:44:00,RTL,MR,5,M,NA,C,C,V,M,NA,P,J,R,NA,NA
C2,6,10.07.19,08:35:00,HOC,E,1,R,M,C,C,V,V,5000,F,J,FO,S,7
C2,6,10.07.19,08:40:00,CBA,E,1,R,M,C,C,V,V,11000,F,N,FO,N,NA
C2,6,10.07.19,08:40:00,MST,E,1,R,M,C,C,V,V,4000,F,N,FO,N,NA
C2,6,10.07.19,08:43:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,NA
C2,6,10.07.19,08:43:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,NA
C2,6,13.07.19,08:00:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,NA,NA,NA
C2,6,13.07.19,08:39:00,CFN,E,1,R,F,C,C,V,V,10000,F,N,R,N,3
C2,6,14.07.19,08:33:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,5
C2,6,14.07.19,08:33:00,PCM,E,1,R,F,C,C,V,V,3000,M,N,FO,N,5
C2,6,14.07.19,17:08:00,POT,E,1,R,M,C,C,V,V,30000,P,J,P,S,2
C2,6,16.07.19,16:42:00,PCM,E,1,R,M,C,C,V,V,4000,P,J,FF,S,NA
C2,6,17.07.19,07:25:00,CPE,E,1,R,F,C,C,V,V,10000,P,J,FO,N,NA
