village,session,date,matin/soir,heure debut,heure fin,ME,MPE,MV,M,temps
E6,7,06.08.19,S,15:50:00,16:07:00,2,1,17,20,N
E6,7,07.08.19,M,07:21:00,07:37:00,2,2,16,20,N
E6,7,07.08.19,S,15:49:00,16:04:00,3,1,16,20,S
E6,7,09.08.19,M,07:21:00,07:48:00,3,1,16,20,N
E6,7,09.08.19,S,15:49:00,16:09:00,2,2,16,20,S
E6,7,10.08.19,M,07:21:00,07:44:00,3,1,16,20,S
E6,7,10.08.19,S,15:49:00,16:12:00,4,1,15,20,N
E6,7,12.08.19,M,07:19:00,07:41:00,4,0,16,20,S
E6,7,12.08.19,S,15:49:00,16:07:00,4,0,16,20,N
E6,7,13.08.19,M,07:20:00,07:40:00,3,1,16,20,N
E6,7,13.08.19,S,15:40:00,16:08:00,3,2,15,20,N
E6,7,14.08.19,M,07:19:00,07:41:00,4,2,14,20,N
E6,7,14.08.19,S,15:49:00,16:08:00,3,2,15,20,N
E6,7,15.08.19,M,07:19:00,07:38:00,4,0,16,20,N
E6,7,15.08.19,S,15:50:00,16:09:00,4,1,15,20,N
E6,7,16.08.19,M,07:19:00,07:39:00,4,2,14,20,N
E6,7,16.08.19,S,15:51:00,16:09:00,3,2,15,20,S
E6,7,19.08.19,M,07:19:00,07:36:00,3,1,16,20,N
E6,7,19.08.19,S,15:50:00,16:08:00,3,2,15,20,N
E6,7,20.08.19,M,07:19:00,07:56:00,5,1,14,20,N
E6,7,20.08.19,S,15:49:00,16:09:00,3,3,14,20,N
E6,7,21.08.19,M,07:20:00,07:39:00,3,1,16,20,S
E6,7,21.08.19,S,15:49:00,16:07:00,4,0,16,20,S
C3,7,05.08.19,M,07:19:00,08:13:00,23,9,30,62,S
C3,7,05.08.19,S,15:48:00,16:43:00,29,5,28,62,S
C3,7,06.08.19,M,07:18:00,08:13:00,27,6,29,62,N
C3,7,06.08.19,S,15:48:00,16:41:00,28,5,29,62,S
C3,7,07.08.19,M,07:18:00,08:12:00,29,5,28,62,N
C3,7,07.08.19,S,15:48:00,16:43:00,30,4,28,62,S
C3,7,09.08.19,M,07:18:00,08:11:00,22,10,30,62,N
C3,7,09.08.19,S,15:48:00,16:40:00,29,6,27,62,S
C3,7,12.08.19,M,07:18:00,08:16:00,22,10,30,62,S
C3,7,12.08.19,S,15:48:00,16:46:00,30,3,29,62,S
C3,7,13.08.19,M,07:18:00,08:17:00,25,9,28,62,N
C3,7,13.08.19,S,15:48:00,16:44:00,29,5,28,62,S
C3,7,14.08.19,M,07:18:00,08:21:00,23,13,26,62,S
C3,7,14.08.19,S,15:48:00,16:42:00,22,10,30,62,S
C3,7,15.08.19,M,07:18:00,08:26:00,25,8,29,62,S
C3,7,15.08.19,S,15:48:00,16:55:00,30,4,28,62,S
C3,7,16.08.19,M,07:18:00,07:59:00,29,7,26,62,S
C3,7,16.08.19,S,15:48:00,16:52:00,29,4,29,62,S
C3,7,19.08.19,M,07:18:00,08:32:00,23,11,28,62,N
C3,7,19.08.19,S,15:48:00,16:44:00,31,5,26,62,S
C3,7,20.08.19,M,07:18:00,08:14:00,27,6,28,61,N
C3,7,20.08.19,S,15:48:00,16:40:00,30,5,27,62,S
C3,7,21.08.19,M,07:18:00,08:15:00,30,4,28,62,S
C3,7,21.08.19,S,16:22:00,17:18:00,27,7,28,62,S
C3,7,23.08.19,M,07:18:00,08:15:00,23,10,29,62,N
C3,7,23.08.19,S,15:48:00,16:36:00,27,4,31,62,S
C3,7,25.08.19,M,07:18:00,08:14:00,21,13,28,62,N
C3,7,25.08.19,S,15:48:00,16:44:00,31,4,27,62,S
E10,7,05.08.19,M,07:18:00,08:51:00,39,12,19,70,S
E10,7,05.08.19,S,15:48:00,17:13:00,36,13,21,70,S
E10,7,06.08.19,M,07:18:00,08:40:00,35,13,22,70,S
E10,7,06.08.19,S,15:48:00,17:05:00,29,15,26,70,S
E10,7,07.08.19,M,07:18:00,08:24:00,37,11,22,70,N
E10,7,07.08.19,S,15:48:00,16:56:00,32,12,26,70,S
E10,7,09.08.19,M,07:19:00,08:34:00,39,10,21,70,S
E10,7,09.08.19,S,15:48:00,17:06:00,36,23,11,70,S
E10,7,10.08.19,M,07:19:00,08:46:00,39,12,19,70,N
E10,7,10.08.19,S,15:48:00,17:04:00,35,15,20,70,S
E10,7,12.08.19,M,07:18:00,08:49:00,37,12,21,70,S
E10,7,12.08.19,S,15:48:00,17:12:00,38,12,20,70,S
E10,7,13.08.19,M,07:18:00,08:42:00,35,14,21,70,N
E10,7,13.08.19,S,15:49:00,17:11:00,39,12,19,70,S
E10,7,14.08.19,M,07:18:00,08:33:00,40,11,19,70,N
E10,7,14.08.19,S,15:48:00,16:57:00,40,11,19,70,N
E10,7,15.08.19,M,07:18:00,08:35:00,34,18,18,70,N
E10,7,15.08.19,S,15:48:00,17:03:00,38,14,18,70,N
E10,7,16.08.19,M,07:18:00,08:29:00,35,16,19,70,N
E10,7,16.08.19,S,15:48:00,17:07:00,40,11,19,70,S
E10,7,19.08.19,M,07:18:00,08:36:00,35,15,20,70,N
E10,7,19.08.19,S,15:48:00,16:54:00,20,33,17,70,S
E10,7,20.08.19,M,07:18:00,08:27:00,34,18,18,70,N
E10,7,20.08.19,S,15:48:00,17:27:00,41,11,18,70,N
E10,7,21.08.19,M,07:18:00,08:40:00,39,12,19,70,S
E10,7,21.08.19,S,15:49:00,17:15:00,33,19,18,70,S
E10,7,23.08.19,M,07:18:00,08:38:00,34,14,22,70,N
E10,7,23.08.19,S,15:49:00,17:05:00,37,13,20,70,S
E10,7,25.08.19,M,07:19:00,08:48:00,33,16,21,70,N
E10,7,25.08.19,S,15:48:00,17:11:00,39,10,21,70,S
E3,7,05.08.19,M,07:19:00,08:25:00,36,12,24,72,S
E3,7,05.08.19,S,15:49:00,16:54:00,41,12,19,72,S
E3,7,06.08.19,M,07:20:00,08:24:00,40,13,19,72,N
E3,7,06.08.19,S,15:50:00,17:10:00,45,12,15,72,S
E3,7,07.08.19,M,07:19:00,08:25:00,43,15,14,72,S
E3,7,07.08.19,S,15:49:00,16:52:00,46,13,13,72,N
E3,7,09.08.19,M,07:20:00,08:29:00,47,11,14,72,N
E3,7,09.08.19,S,15:49:00,17:00:00,41,11,20,72,S
E3,7,10.08.19,M,07:19:00,08:26:00,35,11,26,72,N
E3,7,10.08.19,S,15:49:00,16:53:00,37,9,26,72,S
E3,7,12.08.19,M,07:19:00,08:27:00,42,9,21,72,S
E3,7,12.08.19,S,15:50:00,16:57:00,44,8,20,72,S
E3,7,13.08.19,M,07:20:00,08:25:00,38,15,19,72,N
E3,7,13.08.19,S,15:50:00,16:58:00,46,5,21,72,S
E3,7,14.08.19,M,07:20:00,08:23:00,41,9,22,72,N
E3,7,14.08.19,S,15:50:00,16:56:00,39,14,19,72,S
E3,7,15.08.19,M,07:21:00,08:31:00,37,13,22,72,N
E3,7,15.08.19,S,15:50:00,16:56:00,40,10,22,72,N
E3,7,16.08.19,M,07:19:00,08:23:00,36,14,22,72,N
E3,7,16.08.19,S,15:49:00,16:54:00,41,16,15,72,S
E3,7,19.08.19,M,07:20:00,08:26:00,44,10,18,72,N
E3,7,19.08.19,S,15:49:00,17:01:00,44,12,16,72,S
E3,7,20.08.19,M,07:20:00,08:32:00,46,11,15,72,N
E3,7,20.08.19,S,15:50:00,17:07:00,43,14,15,72,N
E3,7,21.08.19,M,07:20:00,08:31:00,49,7,16,72,N
E3,7,21.08.19,S,15:51:00,17:00:00,51,9,12,72,S
E3,7,23.08.19,M,07:20:00,08:34:00,35,7,30,72,S
E3,7,23.08.19,S,15:50:00,16:54:00,39,10,23,72,N
E3,7,25.08.19,M,07:20:00,08:27:00,36,15,21,72,N
E3,7,25.08.19,S,15:50:00,16:58:00,34,14,24,72,N
C9,7,05.08.19,M,07:18:00,07:36:00,6,4,2,12,S
C9,7,05.08.19,S,15:48:00,16:09:00,4,6,2,12,S
C9,7,06.08.19,M,07:18:00,07:39:00,6,4,2,12,N
C9,7,06.08.19,S,15:49:00,16:09:00,6,4,2,12,S
C9,7,07.08.19,M,07:18:00,07:35:00,6,4,2,12,S
C9,7,07.08.19,S,15:48:00,16:09:00,5,5,2,12,N
C9,7,09.08.19,M,07:18:00,07:38:00,6,4,2,12,S
C9,7,09.08.19,S,15:48:00,16:10:00,7,3,2,12,S
C9,7,10.08.19,M,07:18:00,07:35:00,8,2,2,12,S
C9,7,10.08.19,S,15:48:00,16:06:00,7,3,2,12,S
C9,7,12.08.19,M,07:17:00,07:35:00,5,5,2,12,S
C9,7,12.08.19,S,15:48:00,16:06:00,6,4,2,12,S
C9,7,13.08.19,M,07:17:00,07:36:00,6,4,2,12,S
C9,7,13.08.19,S,15:48:00,16:06:00,7,3,2,12,S
C9,7,19.08.19,M,07:18:00,07:40:00,6,4,2,12,PP
C9,7,19.08.19,S,15:48:00,16:08:00,6,4,2,12,S
C9,7,20.08.19,M,07:17:00,07:35:00,6,4,2,12,S
E4,7,05.08.19,M,07:19:00,08:52:00,58,11,2,71,N
E4,7,05.08.19,S,15:48:00,16:30:00,59,10,2,71,N
E4,7,06.08.19,M,07:18:00,09:00:00,55,11,5,71,N
E4,7,06.08.19,S,15:50:00,16:50:00,55,5,11,71,N
E4,7,07.08.19,M,07:20:00,08:30:00,58,12,1,71,N
E4,7,07.08.19,S,15:49:00,16:31:00,58,12,1,71,N
E4,7,09.08.19,M,07:16:00,08:29:00,55,5,11,71,S
E4,7,09.08.19,S,15:48:00,16:19:00,55,5,11,71,S
E4,7,10.08.19,M,NA,08:20:00,60,6,5,71,N
E4,7,10.08.19,S,15:50:00,16:05:00,50,10,11,71,N
E4,7,12.08.19,M,07:20:00,08:16:00,55,5,11,71,N
E4,7,12.08.19,S,15:48:00,16:00:00,60,6,5,71,N
E4,7,13.08.19,M,07:23:00,08:34:00,58,2,11,71,N
E4,7,13.08.19,S,15:52:00,17:15:00,59,11,1,71,N
E4,7,14.08.19,M,07:20:00,08:23:00,59,1,11,71,N
E4,7,14.08.19,S,15:50:00,16:30:00,58,11,2,71,N
E4,7,15.08.19,M,07:23:00,08:41:00,58,2,11,71,N
E4,7,16.08.19,S,15:51:00,17:02:00,60,5,6,71,N
E4,7,19.08.19,M,07:22:00,08:35:00,53,5,13,71,N
E4,7,19.08.19,S,15:48:00,16:16:00,55,11,5,71,N
E4,7,20.08.19,M,07:23:00,08:35:00,58,11,2,71,N
E4,7,20.08.19,S,15:49:00,16:50:00,50,11,10,71,N
E4,7,21.08.19,M,07:23:00,08:32:00,60,2,9,71,N
E4,7,21.08.19,S,15:52:00,16:10:00,58,2,11,71,N
E4,7,23.08.19,M,07:18:00,08:12:00,60,9,2,71,N
E4,7,23.08.19,S,15:52:00,17:02:00,58,2,11,71,N
E4,7,25.08.19,M,07:19:00,08:45:00,55,5,11,71,N
E4,7,25.08.19,S,15:50:00,16:30:00,60,9,2,71,N
C7,7,05.08.19,M,07:18:00,08:00:00,8,1,9,18,N
C7,7,05.08.19,S,15:49:00,16:29:00,5,4,9,18,N
C7,7,06.08.19,M,07:19:00,08:00:00,7,3,8,18,N
C7,7,06.08.19,S,15:48:00,16:30:00,5,4,9,18,S
C7,7,07.08.19,M,07:18:00,08:03:00,6,3,9,18,N
C7,7,07.08.19,S,15:48:00,16:31:00,7,3,8,18,N
C7,7,09.08.19,M,07:20:00,08:03:00,7,3,8,18,N
C7,7,09.08.19,S,15:48:00,16:28:00,8,4,6,18,PP
C7,7,10.08.19,M,07:19:00,08:06:00,10,3,5,18,N
C7,7,10.08.19,S,15:48:00,16:29:00,11,2,5,18,S
C7,7,12.08.19,M,07:18:00,07:54:00,8,5,5,18,S
C7,7,12.08.19,S,15:48:00,16:29:00,9,4,5,18,N
C7,7,13.08.19,M,07:18:00,08:07:00,8,5,5,18,N
C7,7,13.08.19,S,15:49:00,16:29:00,10,3,5,18,S
C7,7,14.08.19,M,07:19:00,08:02:00,8,5,5,18,N
C7,7,14.08.19,S,15:49:00,16:29:00,11,2,5,18,N
C7,7,15.08.19,M,07:19:00,07:56:00,10,3,5,18,S
C7,7,15.08.19,S,15:48:00,16:28:00,11,2,5,18,N
C7,7,16.08.19,M,07:18:00,07:59:00,7,6,5,18,N
C7,7,16.08.19,S,15:48:00,16:24:00,10,3,5,18,N
C7,7,19.08.19,M,07:19:00,08:03:00,9,4,5,18,N
C7,7,19.08.19,S,15:48:00,16:20:00,11,2,5,18,N
C7,7,20.08.19,M,07:19:00,08:01:00,11,2,5,18,N
C7,7,20.08.19,S,15:48:00,16:24:00,6,7,5,18,N
C7,7,21.08.19,M,07:19:00,07:58:00,11,2,5,18,N
C7,7,21.08.19,S,15:48:00,16:27:00,9,4,5,18,S
C7,7,23.08.19,M,07:19:00,08:02:00,9,3,6,18,N
C7,7,23.08.19,S,15:48:00,16:26:00,9,3,6,18,N
C7,7,25.08.19,M,07:19:00,08:04:00,10,2,6,18,N
C7,7,25.08.19,S,15:48:00,16:26:00,8,4,6,18,S
C6,7,05.08.19,M,07:22:00,08:05:00,19,1,11,31,N
C6,7,05.08.19,S,15:51:00,16:31:00,20,0,11,31,N
C6,7,06.08.19,M,07:21:00,08:17:00,18,2,11,31,PP
C6,7,06.08.19,S,15:53:00,16:40:00,21,0,10,31,S
C6,7,07.08.19,M,07:22:00,08:11:00,20,0,11,31,N
C6,7,07.08.19,S,15:52:00,16:31:00,18,2,11,31,N
C6,7,09.08.19,M,07:21:00,08:02:00,19,0,12,31,N
C6,7,09.08.19,S,15:51:00,16:48:00,16,3,12,31,N
C6,7,10.08.19,M,07:21:00,08:06:00,19,0,12,31,N
C6,7,10.08.19,S,15:51:00,16:26:00,20,0,11,31,S
C6,7,12.08.19,M,07:23:00,08:03:00,18,3,11,32,N
C6,7,12.08.19,S,15:51:00,16:25:00,19,1,11,31,N
C6,7,13.08.19,M,07:23:00,08:06:00,20,1,10,31,N
C6,7,13.08.19,S,15:51:00,16:28:00,20,0,11,31,S
C6,7,14.08.19,M,07:21:00,07:56:00,16,3,12,31,N
C6,7,14.08.19,S,15:51:00,16:37:00,19,2,10,31,N
C6,7,15.08.19,M,07:22:00,07:59:00,19,0,12,31,N
C6,7,15.08.19,S,15:52:00,16:23:00,17,4,10,31,S
C6,7,16.08.19,M,07:23:00,NA,19,1,11,31,N
C6,7,16.08.19,S,15:54:00,16:30:00,20,0,11,31,S
C6,7,19.08.19,M,07:22:00,07:54:00,19,1,11,31,N
C6,7,19.08.19,S,15:51:00,16:16:00,21,0,10,31,N
C6,7,20.08.19,M,07:21:00,07:53:00,19,2,10,31,N
C6,7,20.08.19,S,15:51:00,16:17:00,19,1,11,31,N
C6,7,21.08.19,M,07:22:00,07:59:00,18,1,12,31,N
C6,7,21.08.19,S,15:51:00,16:25:00,19,1,11,31,S
C6,7,23.08.19,M,07:22:00,07:59:00,19,1,11,31,N
C6,7,23.08.19,S,15:51:00,16:32:00,21,0,10,31,PP
C6,7,25.08.19,M,07:22:00,07:52:00,20,0,11,31,N
C6,7,25.08.19,S,15:51:00,16:37:00,20,1,10,31,S
E7,7,05.08.19,M,07:20:00,08:31:00,51,9,7,67,N
E7,7,05.08.19,S,15:50:00,17:08:00,49,10,8,67,S
E7,7,06.08.19,M,07:21:00,08:27:00,54,5,8,67,N
E7,7,06.08.19,S,15:51:00,17:02:00,44,16,7,67,S
E7,7,07.08.19,M,07:20:00,08:34:00,50,10,7,67,N
E7,7,07.08.19,S,15:50:00,17:02:00,54,6,7,67,S
E7,7,09.08.19,M,07:21:00,08:28:00,54,7,6,67,N
E7,7,09.08.19,S,15:50:00,17:02:00,50,10,7,67,S
E7,7,10.08.19,M,07:20:00,08:38:00,51,9,7,67,N
E7,7,10.08.19,S,15:51:00,17:06:00,52,9,6,67,S
E7,7,12.08.19,M,07:21:00,08:32:00,49,10,8,67,N
E7,7,12.08.19,S,15:50:00,17:08:00,51,6,10,67,S
E7,7,13.08.19,M,07:20:00,08:31:00,52,5,10,67,N
E7,7,13.08.19,S,15:51:00,17:03:00,53,4,10,67,S
E7,7,14.08.19,M,07:21:00,08:29:00,50,7,10,67,N
E7,7,14.08.19,S,15:50:00,17:10:00,50,7,10,67,S
E7,7,15.08.19,M,07:22:00,08:31:00,53,4,10,67,N
E7,7,15.08.19,S,15:52:00,17:02:00,53,4,10,67,S
E7,7,16.08.19,M,07:21:00,08:38:00,52,5,10,67,N
E7,7,16.08.19,S,15:50:00,17:05:00,50,7,10,67,S
E7,7,19.08.19,M,07:20:00,08:31:00,52,6,9,67,N
E7,7,19.08.19,S,15:51:00,17:00:00,53,4,10,67,S
E7,7,20.08.19,M,07:21:00,08:32:00,52,5,10,67,N
E7,7,20.08.19,S,15:52:00,17:02:00,53,4,10,67,S
E7,7,21.08.19,M,07:22:00,08:32:00,51,7,9,67,N
E7,7,21.08.19,S,15:50:00,17:06:00,53,5,9,67,S
E7,7,23.08.19,M,07:20:00,08:31:00,54,4,9,67,N
E7,7,23.08.19,S,15:51:00,17:02:00,54,4,9,67,S
E7,7,25.08.19,M,07:21:00,08:31:00,54,4,9,67,N
E7,7,25.08.19,S,15:50:00,17:01:00,50,8,9,67,S
E2,7,05.08.19,M,07:19:00,08:33:00,21,6,16,43,N
E2,7,05.08.19,S,15:51:00,16:57:00,18,9,16,43,S
E2,7,06.08.19,M,07:21:00,08:34:00,22,4,17,43,N
E2,7,06.08.19,S,15:49:00,16:47:00,20,8,15,43,S
E2,7,07.08.19,M,07:20:00,08:35:00,26,1,16,43,N
E2,7,07.08.19,S,15:49:00,16:54:00,23,4,16,43,N
E2,7,09.08.19,M,07:20:00,08:27:00,22,4,17,43,N
E2,7,09.08.19,S,15:49:00,16:56:00,23,2,18,43,N
E2,7,10.08.19,M,07:21:00,08:26:00,23,2,18,43,N
E2,7,10.08.19,S,15:50:00,16:53:00,23,4,16,43,S
E2,7,12.08.19,M,07:21:00,08:32:00,23,5,15,43,S
E2,7,12.08.19,S,15:50:00,16:51:00,28,4,11,43,N
E2,7,13.08.19,M,07:20:00,08:34:00,24,8,11,43,N
E2,7,13.08.19,S,15:49:00,17:01:00,26,6,11,43,S
E2,7,14.08.19,M,07:19:00,08:43:00,27,5,11,43,N
E2,7,14.08.19,S,15:50:00,16:57:00,28,5,10,43,N
E2,7,15.08.19,M,07:20:00,08:34:00,25,6,12,43,S
E2,7,15.08.19,S,15:50:00,17:08:00,24,5,14,43,S
E2,7,16.08.19,M,07:20:00,08:36:00,27,2,14,43,N
E2,7,16.08.19,S,15:51:00,16:55:00,24,6,13,43,N
E2,7,19.08.19,M,07:21:00,08:26:00,25,4,14,43,N
E2,7,19.08.19,S,15:51:00,17:02:00,20,10,13,43,N
E2,7,20.08.19,M,07:20:00,08:24:00,28,4,11,43,N
E2,7,20.08.19,S,15:50:00,16:49:00,24,8,11,43,N
E2,7,21.08.19,M,07:20:00,08:29:00,28,4,11,43,S
E2,7,21.08.19,S,15:49:00,16:55:00,27,5,11,43,S
E2,7,23.08.19,M,07:20:00,08:34:00,25,3,15,43,N
E2,7,23.08.19,S,15:50:00,16:58:00,22,5,16,43,N
E2,7,25.08.19,M,07:19:00,08:52:00,24,6,13,43,N
E2,7,25.08.19,S,15:50:00,16:57:00,24,5,14,43,S
E5,7,05.08.19,M,07:22:00,08:15:00,32,5,12,49,S
E5,7,05.08.19,S,15:51:00,16:31:00,31,8,10,49,S
E5,7,06.08.19,M,07:21:00,08:17:00,37,4,8,49,S
E5,7,06.08.19,S,15:50:00,16:35:00,31,9,9,49,S
E5,7,07.08.19,M,07:21:00,08:10:00,29,11,9,49,S
E5,7,07.08.19,S,15:51:00,16:52:00,34,6,9,49,S
E5,7,09.08.19,M,07:21:00,08:22:00,32,7,10,49,S
E5,7,09.08.19,S,15:52:00,16:37:00,28,10,11,49,S
E5,7,10.08.19,M,07:21:00,08:07:00,29,9,11,49,N
E5,7,10.08.19,S,15:51:00,16:44:00,31,6,12,49,S
E5,7,12.08.19,M,07:22:00,08:22:00,31,7,11,49,S
E5,7,12.08.19,S,15:52:00,16:40:00,27,4,18,49,S
E5,7,13.08.19,M,07:21:00,08:37:00,21,11,17,49,S
E5,7,13.08.19,S,15:51:00,16:49:00,29,10,10,49,S
E5,7,14.08.19,M,07:21:00,08:14:00,33,8,8,49,S
E5,7,14.08.19,S,15:51:00,16:31:00,28,14,7,49,S
E5,7,15.08.19,M,07:22:00,08:29:00,37,5,7,49,N
E5,7,15.08.19,S,15:51:00,16:41:00,33,10,6,49,S
E5,7,16.08.19,M,07:21:00,08:22:00,36,7,6,49,N
E5,7,16.08.19,S,15:50:00,16:17:00,30,13,6,49,S
E5,7,19.08.19,M,07:21:00,08:27:00,34,9,6,49,N
E5,7,19.08.19,S,15:51:00,16:39:00,31,12,6,49,N
E5,7,20.08.19,M,07:22:00,08:21:00,36,7,6,49,N
E5,7,20.08.19,S,15:51:00,16:38:00,33,11,5,49,N
E5,7,21.08.19,M,07:21:00,08:18:00,37,7,5,49,N
E5,7,21.08.19,S,15:51:00,16:50:00,35,10,4,49,S
E5,7,23.08.19,M,07:21:00,08:19:00,39,7,3,49,N
E5,7,23.08.19,S,15:51:00,16:40:00,39,8,2,49,N
E5,7,25.08.19,M,07:21:00,08:29:00,41,7,1,49,N
E5,7,25.08.19,S,15:50:00,16:31:00,40,8,1,49,S
C4,7,05.08.19,M,07:20:00,08:30:00,20,5,12,37,S
C4,7,05.08.19,S,15:48:00,16:58:00,24,6,7,37,S
C4,7,07.08.19,M,07:21:00,08:47:00,20,7,10,37,S
C4,7,07.08.19,S,15:50:00,16:53:00,22,5,10,37,S
C4,7,09.08.19,M,07:22:00,09:10:00,18,8,11,37,S
C4,7,09.08.19,S,15:46:00,16:49:00,22,6,9,37,S
C4,7,10.08.19,M,07:21:00,08:48:00,18,7,12,37,S
C4,7,10.08.19,S,15:48:00,16:49:00,27,6,4,37,S
C4,7,12.08.19,M,07:18:00,08:57:00,24,7,6,37,S
C4,7,12.08.19,S,15:48:00,17:14:00,24,7,6,37,S
C4,7,13.08.19,M,07:21:00,08:44:00,20,6,11,37,S
C4,7,13.08.19,S,15:46:00,16:55:00,26,6,5,37,S
C4,7,14.08.19,M,07:19:00,08:41:00,21,8,8,37,S
C4,7,14.08.19,S,15:45:00,16:45:00,23,5,12,40,S
C4,7,15.08.19,M,07:17:00,08:36:00,19,6,12,37,S
C4,7,15.08.19,S,15:49:00,16:58:00,23,8,6,37,S
C4,7,16.08.19,M,07:22:00,08:31:00,24,6,7,37,S
C4,7,16.08.19,S,15:47:00,16:54:00,24,4,9,37,S
C4,7,19.08.19,M,07:17:00,08:46:00,29,3,5,37,S
C4,7,19.08.19,S,15:51:00,16:52:00,23,8,6,37,S
C4,7,20.08.19,M,07:22:00,08:55:00,24,5,8,37,S
C4,7,20.08.19,S,15:51:00,17:03:00,27,5,5,37,S
C4,7,23.08.19,M,07:19:00,09:02:00,20,10,7,37,S
C4,7,23.08.19,S,15:51:00,17:08:00,19,11,7,37,S
C4,7,25.08.19,M,07:23:00,09:12:00,20,8,9,37,S
C4,7,25.08.19,S,15:48:00,16:57:00,23,8,6,37,S
E1,7,05.08.19,M,07:17:00,08:46:00,22,8,20,50,S
E1,7,05.08.19,S,15:55:00,16:14:00,21,9,20,50,S
E1,7,06.08.19,M,07:19:00,08:26:00,23,7,20,50,N
E1,7,06.08.19,S,15:46:00,16:52:00,25,5,20,50,S
E1,7,07.08.19,M,07:18:00,08:51:00,26,5,19,50,S
E1,7,07.08.19,S,15:46:00,17:05:00,19,11,20,50,S
E1,7,09.08.19,M,07:17:00,08:57:00,25,5,20,50,S
E1,7,09.08.19,S,15:47:00,16:49:00,14,12,24,50,S
E1,7,10.08.19,M,07:20:00,08:31:00,23,7,20,50,S
E1,7,10.08.19,S,15:46:00,16:54:00,23,9,18,50,S
E1,7,12.08.19,M,07:44:00,08:43:00,22,8,20,50,S
E1,7,12.08.19,S,15:48:00,16:56:00,28,3,19,50,S
E1,7,13.08.19,M,07:18:00,08:33:00,22,7,21,50,S
E1,7,14.08.19,M,07:18:00,08:32:00,21,8,21,50,S
E1,7,14.08.19,S,15:48:00,16:58:00,21,9,20,50,S
E1,7,15.08.19,M,07:18:00,08:28:00,21,7,22,50,S
E1,7,15.08.19,S,15:50:00,16:46:00,16,8,26,50,S
E1,7,16.08.19,M,07:18:00,08:25:00,17,9,24,50,N
E1,7,16.08.19,S,15:49:00,16:53:00,14,10,26,50,S
E1,7,19.08.19,M,07:18:00,08:32:00,16,16,18,50,N
E1,7,19.08.19,S,15:48:00,17:01:00,17,8,25,50,S
E1,7,20.08.19,M,07:17:00,08:27:00,16,11,23,50,S
E1,7,20.08.19,S,15:53:00,17:00:00,20,6,24,50,S
E1,7,21.08.19,M,07:23:00,08:32:00,18,9,23,50,S
E1,7,21.08.19,S,15:52:00,16:57:00,17,6,27,50,S
E1,7,23.08.19,M,07:19:00,08:42:00,21,10,19,50,N
E1,7,23.08.19,S,15:50:00,16:48:00,21,6,23,50,S
C8,7,05.08.19,M,07:20:00,09:06:00,38,19,16,73,N
C8,7,05.08.19,S,15:52:00,17:32:00,43,14,16,73,N
C8,7,06.08.19,M,07:23:00,08:50:00,32,25,16,73,N
C8,7,06.08.19,S,15:51:00,17:10:00,40,17,16,73,N
C8,7,07.08.19,M,07:22:00,09:14:00,28,29,16,73,N
C8,7,07.08.19,S,15:54:00,17:28:00,35,22,16,73,N
